height,sigusd_balance_raw
1394987,9999968935722
1394964,9999968805722
1394961,9999968750206
1394955,9999968549097
1394953,9999968544858
1394946,9999968493358
1394942,9999968293358
1394942,9999968293358
1394940,9999968183357
1394938,9999968113357
1394935,9999968096729
1394929,9999968087175
1394927,9999967977175
1394926,9999967877175
1394924,9999967866454
1394922,9999967667972
1394920,9999966887972
1394916,9999966840893
1394912,9999966814999
1394906,9999966694999
1394903,9999966534999
1394897,9999966402999
1394890,9999966157999
1394875,9999965957999
1394865,9999965658000
1394827,9999965608521
1394810,9999965408521
1394807,9999964808521
1394797,9999964508521
1394796,9999964068521
1394793,9999963998521
1394793,9999963998521
1394784,9999963379332
1394767,9999962839332
1394763,9999962803246
1394756,9999962803185
1394754,9999962048185
1394729,9999962025900
1394716,9999962009613
1394713,9999961972500
1394699,9999961973500
1394676,9999961939040
1394643,9999961919049
1394626,9999961882405
1394591,9999961865218
1394312,9999961997218
1394306,9999961987236
1394295,9999961692225
1394275,9999960892225
1394269,9999960592225
1394267,9999960292225
1394199,9999960283911
1394185,9999960291625
1394182,9999960299125
1394182,9999960299125
1394176,9999960859125
1394172,9999961229125
1394172,9999961229125
1394166,9999961346204
1394165,9999961746204
1394156,9999961799476
1394153,9999962049476
1394152,9999962249476
1394152,9999962249476
1394149,9999962749476
1394141,9999962841139
1394140,9999962951139
1394129,9999963022951
1394074,9999963058001
1394069,9999963099190
1394067,9999963159190
1394066,9999963394190
1394064,9999963474190
1394058,9999963616581
1394057,9999963816581
1394055,9999963847081
1394052,9999964007081
1394048,9999964265831
1394046,9999964565831
1393968,9999964581692
1393855,9999964554098
1393841,9999965054098
1393836,9999965554098
1393825,9999965575921
1393680,9999966775921
1393637,9999966765017
1393576,9999966479017
1393564,9999966279017
1393553,9999965679017
1393534,9999965479017
1393525,9999965079017
1393515,9999964979017
1393508,9999964969494
1393503,9999964819494
1393497,9999964656386
1393489,9999964421247
1393489,9999964421247
1393487,9999964296193
1393479,9999964055807
1393460,9999963933919
1393330,9999963817919
1393236,9999963804515
1393232,9999963868921
1393228,9999964068921
1393210,9999964179301
1393199,9999964239301
1393186,9999964419301
1393047,9999964579301
1393029,9999964589307
1392952,9999964622409
1392946,9999964707409
1392935,9999964739919
1392920,9999964742919
1392918,9999964847919
1392916,9999964849509
1392914,9999964877009
1392914,9999964877009
1392911,9999964982775
1392911,9999964982775
1392909,9999965149875
1392903,9999965272221
1392903,9999965272221
1392883,9999965357521
1392883,9999965357521
1392876,9999965658995
1392873,9999965693881
1392857,9999965703904
1392843,9999965739422
1392836,9999965791227
1392833,9999965793515
1392829,9999965795803
1392828,9999965798091
1392822,9999965800379
1392819,9999965802667
1392817,9999965804955
1392815,9999965807243
1392807,9999965809531
1392796,9999965828948
1392778,9999965829448
1392757,9999965876226
1392746,9999965911421
1392727,9999965940685
1392725,9999965943024
1392723,9999965945363
1392720,9999965947702
1392511,9999965950041
1392358,9999965976744
1392355,9999965973595
1392351,9999965947620
1392343,9999965841571
1392341,9999965795215
1392326,9999965689122
1392163,9999965638122
1392147,9999965606193
1392144,9999965604908
1392142,9999965603425
1392139,9999965601546
1392137,9999965600458
1392135,9999965599073
1391968,9999965554815
1391955,9999965704915
1391898,9999965815015
1391882,9999965925015
1391874,9999965995015
1391869,9999966080515
1391859,9999966210515
1391856,9999966310515
1391837,9999966390515
1391832,9999966394515
1391816,9999966464515
1391814,9999966564515
1391809,9999966628368
1391809,9999966628368
1391807,9999966666439
1391807,9999966666439
1391807,9999966666439
1391801,9999966778439
1391796,9999966815937
1391788,9999966852176
1391786,9999966853391
1391715,9999966854606
1391701,9999966894806
1391693,9999967299306
1391683,9999967809306
1391679,9999968149306
1391677,9999968187383
1391667,9999968187462
1391663,9999968337562
1391654,9999968375594
1391649,9999968605594
1391645,9999968621413
1391622,9999968621490
1391619,9999968639544
1391585,9999968649544
1391582,9999968649444
1391334,9999968649544
1391332,9999968656485
1391169,9999968663426
1391152,9999968617302
1391149,9999968616021
1391147,9999968614398
1391145,9999968613373
1391133,9999968564609
1391083,9999968514120
1391079,9999968515266
1391075,9999968548173
1391072,9999968549150
1391070,9999968550127
1391068,9999968551104
1391065,9999968552081
1391062,9999968553058
1391059,9999968554035
1391056,9999968555012
1391026,9999968555989
1391019,9999968602113
1391015,9999968641798
1391012,9999968642841
1391009,9999968643884
1391004,9999968644927
1391001,9999968681688
1390994,9999968682886
1390990,9999968693509
1390988,9999968695575
1390988,9999968695575
1390985,9999968731775
1390983,9999968733841
1390958,9999968735907
1390917,9999968755907
1390896,9999968756007
1390893,9999968757082
1390891,9999968758157
1390888,9999968759232
1390884,9999968760307
1390880,9999968801392
1390878,9999968802385
1390875,9999968803378
1390856,9999968804371
1390853,9999968841860
1390845,9999968841920
1390843,9999968887842
1390838,9999968888670
1390836,9999968889498
1390834,9999968935205
1390830,9999968936033
1390824,9999968936861
1390814,9999968961888
1390759,9999968987910
1390754,9999968994910
1390754,9999968994910
1390752,9999969140394
1390750,9999969165394
1390747,9999969166284
1390745,9999969168659
1390743,9999969242889
1390740,9999969252889
1390738,9999969327119
1390736,9999969372332
1390734,9999969382332
1390725,9999969456339
1387813,9999969458253
1387810,9999969457337
1387808,9999969412805
1387803,9999969411496
1387789,9999969353610
1387783,9999969333388
1387780,9999969332670
1387777,9999969331952
1387774,9999969331234
1387771,9999969330516
1387766,9999969329667
1387754,9999969326989
1387747,9999969326205
1387744,9999969325421
1387741,9999969324637
1387739,9999969323722
1387736,9999969323003
1387733,9999969322284
1387729,9999969320584
1387727,9999969319603
1387724,9999969318360
1387699,9999969316528
1387696,9999969289166
1387688,9999969289101
1387686,9999969288312
1387684,9999969287457
1387680,9999969285681
1387678,9999969284694
1387676,9999969283641
1387453,9999969282193
1387412,9999969280940
1387405,9999969279093
1387403,9999969234667
1387355,9999969231146
1384089,9999969223896
1382246,9999969213061
1382237,9999969213000
1382235,9999969212297
1382230,9999969167975
1382228,9999969167144
1382225,9999969166249
1382205,9999969160428
1382203,9999969116209
1382098,9999969113889
1381334,9999969095291
1381255,9999969074845
1381250,9999969074133
1381240,9999969072709
1381238,9999969071670
1381235,9999969070371
1381213,9999969068357
1381204,9999969021920
1381202,9999969020873
1381196,9999969007174
1381179,9999969003171
1381177,9999969002316
1381174,9999969001461
1381171,9999969000540
1381134,9999968998500
1381117,9999968997577
1381051,9999968996456
1381048,9999968995005
1381034,9999968955566
1381031,9999968954709
1381028,9999968953786
1381025,9999968952665
1381022,9999968951082
1381019,9999968917812
1381016,9999968917083
1381013,9999968916354
1381010,9999968915492
1381008,9999968914630
1381005,9999968913635
1381003,9999968912839
1381000,9999968912043
1380997,9999968911247
1380994,9999968910318
1380961,9999968908858
1380953,9999968907995
1380949,9999968907132
1380946,9999968906136
1380924,9999968902615
1380919,9999968860659
1380916,9999968859722
1380913,9999968858584
1380910,9999968857044
1380905,9999968819566
1380902,9999968818758
1380900,9999968817950
1380847,9999968815323
1380841,9999968814582
1380838,9999968813706
1380836,9999968812695
1380833,9999968811549
1380824,9999968809796
1380759,9999968808447
1380631,9999968791351
1380467,9999968783451
1377049,9999968763302
1377033,9999968761785
1377013,9999968758618
1377011,9999968742428
1376975,9999968731199
1376973,9999968687104
1376970,9999968686374
1376968,9999968685644
1376966,9999968684781
1376963,9999968683785
1376960,9999968682656
1376957,9999968681859
1376849,9999968679467
1376844,9999968640386
1376841,9999968639717
1376839,9999968638981
1376812,9999968636237
1376810,9999968634898
1376787,9999968632755
1376665,9999968626925
1376658,9999968616795
1376655,9999968615932
1376653,9999968615069
1376650,9999968614073
1376619,9999968610818
1374853,9999968598175
1374848,9999968554427
1374845,9999968553416
1374842,9999968552135
1374839,9999968551326
1374836,9999968550247
1374012,9999968543834
1374002,9999968542837
1373982,9999968542638
1373977,9999968523987
1370349,9999968519982
1370305,9999968509845
1370300,9999968508984
1370298,9999968508189
1370296,9999968507394
1370294,9999968506599
1370292,9999968505870
1370287,9999968504412
1370282,9999968502954
1370279,9999968502092
1370276,9999968501230
1370274,9999968500235
1370271,9999968499439
1370267,9999968498643
1370263,9999968497714
1370257,9999968496055
1370254,9999968495325
1370250,9999968493466
1370248,9999968493400
1370214,9999968492271
1370129,9999968491208
1370114,9999968488948
1370012,9999968454545
1370009,9999968407900
1369969,9999968407834
1369966,9999968406755
1369955,9999968387163
1369953,9999968385949
1369870,9999968372710
1369868,9999968362500
1369862,9999968361760
1369860,9999968361020
1369857,9999968360280
1369854,9999968359540
1369851,9999968358665
1369828,9999968356107
1369814,9999968314746
1369811,9999968313931
1369723,9999968311893
1369721,9999968310466
1369716,9999968268327
1369714,9999968267438
1369712,9999968266549
1369709,9999968265523
1369707,9999968264086
1369703,9999968261759
1369701,9999968235545
1369699,9999968234651
1369697,9999968233757
1369694,9999968232794
1369691,9999968231831
1369637,9999968228459
1369635,9999968227564
1369633,9999968226669
1369631,9999968225705
1369628,9999968224603
1369625,9999968223363
1369623,9999968221985
1369546,9999968220331
1369543,9999968219297
1369539,9999968218056
1369537,9999968216125
1369532,9999968176272
1369529,9999968175509
1369526,9999968174746
1369524,9999968173844
1369521,9999968172803
1369050,9999968169401
1368988,9999968135617
1368888,9999968135549
1368851,9999968133577
1366538,9999968116641
1366535,9999968074711
1366529,9999968074638
1366523,9999968039191
1366520,9999967994808
1366518,9999967993970
1366513,9999967992084
1366510,9999967990966
1366497,9999967988310
1366494,9999967987541
1366491,9999967986632
1366488,9999967985583
1366485,9999967984324
1366482,9999967982435
1366466,9999967974737
1366362,9999967941836
1366210,9999967866975
1366208,9999967866061
1366205,9999967865147
1366202,9999967864233
1366199,9999967863389
1366194,9999967862545
1366191,9999967861701
1366186,9999967859942
1366162,9999967859168
1366159,9999967857477
1366040,9999967839195
1366037,9999967838421
1365907,9999967837647
1365878,9999967836528
1365866,9999967835059
1365689,9999967826518
1365683,9999967825190
1365680,9999967824421
1365674,9999967822603
1365652,9999967819805
1365649,9999967776211
1365647,9999967774028
1365645,9999967773944
1365643,9999967773861
1365641,9999967772875
1365637,9999967770902
1365635,9999967740945
1365630,9999967740166
1365627,9999967739387
1365625,9999967738537
1365621,9999967736624
1365617,9999967735561
1365615,9999967734356
1365612,9999967733009
1365609,9999967732229
1365606,9999967731378
1365604,9999967730456
1365602,9999967729321
1365599,9999967727831
1365580,9999967711916
1365578,9999967710994
1365575,9999967710001
1365553,9999967706879
1365540,9999967681138
1365537,9999967680212
1365521,9999967679286
1365514,9999967678431
1365511,9999967677576
1365471,9999967675937
1365269,9999967675853
1365266,9999967674925
1365264,9999967673854
1365261,9999967672497
1365231,9999967670354
1365217,9999967637750
1365214,9999967636888
1365211,9999967635954
1365209,9999967634948
1365204,9999967632648
1365014,9999967630419
1365011,9999967629556
1365008,9999967628549
1364957,9999967625239
1364880,9999967610323
1364861,9999967559411
1364857,9999967535853
1364855,9999967534919
1364852,9999967533913
1364849,9999967532763
1364846,9999967531469
1364839,9999967530031
1364754,9999967529168
1364487,9999967529084
1364477,9999967490765
1364474,9999967489952
1364471,9999967489065
1364467,9999967488030
1364465,9999967486773
1364377,9999967484924
1364362,9999967447761
