height,erg_balance_nano
1120663,1524619273227258
1120658,1524774376264290
1120623,1524879426385129
1120608,1525139727410631
1120601,1525239769539847
1120599,1525359828820401
1120596,1524809029923809
1120585,1524365329966058
1120585,1524365329966058
1120358,1522590539224925
1119953,1522156041358925
1118943,1522156002111365
1118767,1522720010501203
1118758,1522960476297189
1118708,1523175910247201
1118599,1523371334566337
1118540,1523586726526594
1118516,1523826913608931
1115780,1523962002658559
1115665,1523809002701856
1115378,1523370141989856
1115334,1523278342136735
1115310,1523196742495125
1115167,1523094742509154
1115146,1523008042573483
1115117,1522895842754446
1114872,1522758142803508
1114727,1522758105266998
1114672,1523848555149268
1113584,1523680255280502
1113477,1523544636216122
1113467,1523799982685695
1113440,1523713282729041
1113438,1524119162001275
1113425,1523884562223848
1113399,1523782562269451
1113397,1523695862282785
1113397,1523695862282785
1113317,1521757862458369
1113313,1521645662641347
1113303,1521472262750092
1113085,1521309062870238
1112950,1521217262891069
1112900,1520941493842829
1112810,1521219587389329
1112476,1521520544701781
1112342,1516986114301781
1111870,1516988413134428
1111673,1516551695850428
1111500,1516415797067408
1111479,1516227097266888
1111472,1516114897308287
1111463,1515941497637282
1111447,1515717097814501
1111435,1515487597815970
1110865,1515400897892266
1110797,1514984779508266
1110783,1514489311203466
1110762,1514377014677806
1110734,1514285214749912
1110694,1513378548989912
1110615,1513281649112965
1110593,1513133749185256
1110577,1513036849220402
1110323,1513039045826114
1110291,1512659927126114
1110143,1512547727139929
1110133,1512772761610621
1110072,1512718694728347
1110058,1512637095006654
1110043,1512902471844176
1110041,1512759672011212
1110033,1512975320904517
1110031,1513115554518802
1110008,1512896254627983
1109991,1512488254773611
1109969,1512340354840703
1109502,1512258754970146
1109476,1512182255193475
1109203,1512100655304859
1109178,1512330872654517
1109176,1512208472724489
1108772,1512614486778715
1108751,1512118816044715
1108532,1512027016171391
1108502,1512462821176324
1108374,1512698180703408
1108160,1512908627230797
1107951,1513134003632229
1107836,1513369364861104
1107580,1513765094052392
1107360,1513890151974885
1106621,1513698063534885
1106571,1511720876358885
1106095,1511835953302144
1106014,1512066204763743
1105993,1512256330214946
1105977,1512481479280631
1105964,1512691903486135
1105955,1512897065492950
1105916,1513348293634345
1105898,1513528505196640
1105313,1513648743194663
1105290,1513642565226023
1105280,1513872808716506
1105227,1514203705684872
1105205,1514413961096799
1105011,1514559065052485
1105001,1514754239248519
1103914,1514984827385717
1103908,1515611601229818
1103810,1515812083086478
1102318,1515654718710478
1102318,1515654718710478
1102318,1515654718710478
1102283,1517896648838198
1102259,1518267436283008
1102251,1518839285911237
1101865,1518899383073859
1100188,1516474489235859
1100182,1516900305362933
1099649,1517045605138941
1096617,1517045566518987
1096520,1516810966896584
1096495,1516314914274584
1096375,1516126214312447
1096353,1515983414396428
1096266,1515866114512329
1096056,1515733514646316
1095911,1515004214699002
1095787,1514504181425002
1095169,1514404308881842
1095166,1514289129563842
1095164,1514398662501815
1095152,1514611192745972
1095142,1514824473438772
1095104,1515123001069168
1095094,1514931734239168
1094445,1514823672593695
1093991,1514726939543583
1093984,1515173036475295
1093924,1515589226472966
1093902,1515794435686925
1093869,1515999574387747
1093860,1516315469093596
1093854,1516721835401455
1093848,1517163059336746
1093832,1517991456417851
1093695,1518840427953567
1093621,1518896541960747
1093568,1519091761205077
1093500,1520253707552780
1093494,1520239647244460
1093357,1519895952614060
1093248,1519701008174060
1093228,1519931521128588
1093192,1520131708670499
1093141,1520092668170499
1093030,1520278064652247
1093017,1520503404833459
1093010,1520425308125459
1092933,1520625498004469
1092616,1520815990115869
1092613,1521116632503351
1092568,1521231770629054
1092488,1521431946567650
1092305,1522003838380859
1091901,1522164180241244
1091060,1522022690495535
1091038,1522262884286139
1091016,1522824883487414
1090731,1523130805709911
1090661,1523220861430092
1090557,1523366006189447
1090336,1523872181404490
1090249,1496408171404490
1090215,1496017701124490
1090212,1495939668064490
1090031,1495939636851266
1090019,1495801936982951
1089973,1495987116297212
1089970,1496217401796123
1089958,1496023601849163
1089446,1495641101992290
1089377,1499354898992280
1089369,1499155999164095
1089341,1498926499175479
1089335,1498879541149879
1089321,1497870359392279
1088953,1497666359448934
1088715,1497487859644632
1088705,1497288959741273
1088703,1497095159752322
1088700,1497008459967964
1087378,1496840159982695
1085993,1496836165387295
1085938,1496936341901138
1085893,1497126700629989
1085850,1497372158486303
1085754,1497527288354308
1084365,1497516299233858
1083757,1497511320375025
1083523,1498648101598225
1082595,1498547906488225
1081795,1497067158718225
1081677,1496883558808740
1081665,1496405158408740
1081442,1496403962637240
1081384,1496317262698842
1081186,1495955162769741
1081066,1497280792709991
1081018,1496512625051031
1080897,1496318864461791
1080878,1496221964478743
1080868,1496033264608211
1080865,1495951664833827
1080753,1495834364907493
1080727,1494843811695493
1080622,1493342094978637
1080604,1493522352129801
1080582,1493898386240085
1080505,1494068571258885
1080445,1494173718201137
1080445,1494173718201137
1080445,1494173718201137
1080272,1496569219616296
1080202,1496604278983935
1080090,1504890709210485
1079584,1504162795798485
1079527,1504630799600485
1079464,1504926543449185
1079452,1505121887333815
1079450,1505776756448015
1079439,1506102600608695
1079420,1506639073481911
1079407,1507145811249811
1079388,1507501935761639
1079378,1507657092947621
1079367,1507842403686511
1079354,1508173106878432
1079184,1508348255759445
1079172,1508809322099574
1079170,1509180274135225
1079015,1510140221340914
1078990,1509490476619946
1078973,1509488866280666
1078946,1509689026889984
1078943,1509804107232960
1078932,1510189902999152
1078922,1510576323176371
1078909,1511328618921971
1078907,1511438708000643
1078892,1511995416256084
1078889,1512708933040174
1078855,1512889286740990
1078853,1513144963896883
1078843,1513486003795254
1078841,1513591169985278
1078839,1513871917178930
1078819,1514217932557594
1078792,1514559033775230
1078778,1515075551740349
1078726,1515411433264824
1078711,1515757240636842
1078703,1516083253531220
1078618,1516393769926658
1078429,1516523970590401
1078345,1516649101775816
1078337,1517115728939343
1077964,1517501976832558
1077955,1517657127461512
1077138,1517722229610765
1076858,1517516177880765
1075669,1515841714209765
1075652,1515709114542081
1075638,1515540814568678
1075450,1514969614678884
1074559,1514671640447129
1073981,1514564146400729
1073898,1512500094800729
1073829,1512357294875348
1072465,1512347405395988
1072406,1511537196190988
1072060,1511526266131554
1071950,1511530547878954
1071945,1511367348129065
1071937,1511265348380959
1071919,1511102148504782
1071909,1511015448522648
1071895,1511481510680062
1071879,1511626619356463
1071461,1512264655621321
1071458,1512484902156307
1071099,1513442193118036
1071074,1513439186080312
1070986,1514092054240312
1070977,1513796254269301
1069949,1513281155107953
1069911,1512194269903353
1069897,1512414657435962
1069884,1512690318573028
1069866,1512950900129943
1069849,1514033022676863
1069836,1514464323236157
1069822,1514574456903603
1069773,1514910234951756
1069516,1514503489755756
1069312,1514146491781395
1069308,1514024091790698
1069302,1513983293305510
1069287,1513580395700781
1069273,1513182599904813
1069216,1513075501583779
1069201,1512805201608106
1069185,1512392103688492
1069182,1512305403699503
1069163,1511984103740309
1069156,1511479205155498
1069146,1510999805328592
1069051,1510846806675109
1069045,1510219506734703
1069035,1510071606748754
1069020,1509627908153463
1068978,1509485110779934
1068972,1509056710830486
1068953,1508628311341695
1068950,1507878612102319
1068936,1507440013492299
1068920,1506996315405990
1068864,1506567918593386
1068773,1506343518601689
1068712,1506210920947661
1068669,1506037523561649
1068422,1501048499416746
1068099,1501044524666925
1068082,1500748727069933
1067949,1500631427786848
1067907,1500473331490587
1067896,1500325431496208
1067854,1500065336563589
1066428,1499708338369459
1066325,1499281773961459
1065992,1499280073961527
1065786,1499118577843987
1065772,1498669777861939
1065644,1498088377953560
1065586,1497777277966004
1065535,1497680378827048
1065524,1497216279201814
1064903,1497017380646608
1064899,1495317380714608
1064896,1495210280718892
1064777,1495092980723584
1064748,1494242980757584
1064736,1493222980798384
1064731,1492758880816948
1064725,1492697683696054
1064709,1492315188880570
1064698,1492009188893116
1064689,1491621589068720
1064663,1491535261848120
1064652,1491271587506021
1064638,1490873787531481
1064635,1490865042741001
1064635,1490865042741001
1064630,1490768141717693
1064630,1490768141717693
1064630,1490768141717693
1064620,1488376257880815
1064617,1487764263092219
1064610,1486795270611287
1064608,1486774872025923
1064606,1486711515947143
1064604,1486711541355926
1064497,1486498766656302
1064018,1486422266795835
1063677,1485606266842794
1063663,1485488967026907
1063440,1485300267138783
1063436,1484331267329209
1063434,1484270558462825
1063319,1483301558798479
1062671,1482995582238079
1062639,1482936390763633
1062164,1482762990803611
1062019,1482599790803617
1061972,1482436590943434
1061962,1481993244755934
1061894,1481860645023460
1061876,1481518945276163
1061789,1481487307736243
1061775,1481279166536243
1061727,1480840566714312
1061374,1480818920241672
1061225,1482250235896602
1061202,1482746603751503
1061191,1483800528398220
1061189,1484251771519630
1060809,1485211745413474
1060523,1486101108178296
1060506,1486577204821604
1060498,1486757346674911
1060367,1487319073779025
1060353,1487634608207497
1060289,1488136409966282
1060266,1488733272162300
1060260,1488893513615570
1060225,1489148820492719
1058914,1489328971513511
1057877,1496163842870951
1057614,1496119604290301
1057263,1496101246554420
1056973,1495926999235989
1056299,1494751409659989
1055575,1495102097564372
1054223,1494997134719372
1054060,1495177285740164
1051590,1495261046418564
1051577,1495102946424572
1051569,1494883648773314
1051567,1494629948828039
1051377,1494380051395456
1051368,1494866308772294
1051351,1495162220699892
1050698,1495562538110170
1050696,1495979080319466
1050693,1495892380398833
1050686,1495279669943588
1050676,1495745758743498
1050671,1496086310494807
1050662,1495758722578327
1050649,1496054599518012
1050647,1496551353460415
1050634,1497335509898853
1050628,1498160329054853
1050346,1498985148210853
1050343,1498893348323878
1049945,1499349333081020
1049933,1499509679347076
1049922,1499991199419374
1049792,1500141430277592
1049775,1500612611410252
1049764,1500928150387005
1049559,1501178703710317
1049425,1501136358716317
1049282,1501096131068917
1049270,1501381899057487
1049189,1501843364214857
1049189,1501843364214857
1049189,1501843364214857
1049174,1503280821594649
1048985,1503576667585832
1048982,1496319270685832
1048979,1487782421485832
1048975,1479246857485832
1048969,1457916005485832
1048952,1453650171685832
1048947,1449384664285832
1048942,1445119493485832
1048940,1440854649085832
