snapped_at,price,market_cap,total_volume
2025-08-14 00:00:00 UTC,0.9521833304255579,77834986.93048294,342299.7336186215
2025-08-15 00:00:00 UTC,0.9809521271760967,79673208.16125166,413606.42722616537
2025-08-16 00:00:00 UTC,0.995405690986758,81291216.98980412,218343.32985153171
2025-08-17 00:00:00 UTC,0.9833179660404728,80313571.1709831,192154.69264833716
2025-08-18 00:00:00 UTC,1.000108241122641,81693484.63637428,213717.46262885412
2025-08-19 00:00:00 UTC,0.9913276751949267,80980131.21004619,217133.74464758637
2025-08-20 00:00:00 UTC,0.9229349338005277,75404943.64027715,281720.9326332992
2025-08-21 00:00:00 UTC,0.9365872084122414,76486025.03629701,201391.85172292832
2025-08-22 00:00:00 UTC,0.8958772809027022,73347818.59139313,230367.41339056188
2025-08-23 00:00:00 UTC,0.9563100684199684,78300717.99402769,272368.24748394085
2025-08-24 00:00:00 UTC,0.9201343733862748,75260921.32896453,188917.3807150936
2025-08-25 00:00:00 UTC,0.9299238294019729,76025796.26792467,222024.24830025333
2025-08-26 00:00:00 UTC,0.8606880444118864,70374308.52229199,198067.48673626248
2025-08-27 00:00:00 UTC,0.8740357634340906,71462712.80974406,199361.41931192097
2025-08-28 00:00:00 UTC,0.8710037259747548,71174505.25522311,182713.8122755469
2025-08-29 00:00:00 UTC,0.8662118895324408,70837495.07210188,241006.2915757084
2025-08-30 00:00:00 UTC,0.8419485581570801,68860616.9736453,181542.73829231923
2025-08-31 00:00:00 UTC,0.8425215825773094,68933432.56771442,165690.49373586033
2025-09-01 00:00:00 UTC,0.8278491946226926,67725729.16873455,180601.3655598449
2025-09-02 00:00:00 UTC,0.8167853163993549,66840033.59534116,165800.0723842979
2025-09-03 00:00:00 UTC,0.8448717442113747,68949795.51527782,164108.88167738172
2025-09-04 00:00:00 UTC,0.8360282159197309,68394716.48013866,178389.74783628582
2025-09-05 00:00:00 UTC,0.8183227676550326,66966607.41080498,219521.82345371845
2025-09-06 00:00:00 UTC,0.830047592283928,67930267.99834986,215443.22044438662
2025-09-07 00:00:00 UTC,0.8090152435994544,66221314.24639083,164391.65142005746
2025-09-08 00:00:00 UTC,0.8162492656610414,67600109.56893547,58975.09412254923
2025-09-09 00:00:00 UTC,0.8405764331608784,68808092.81319107,229335.36604771423
2025-09-10 00:00:00 UTC,0.8390969175455611,68730541.62930636,248775.5773341459
2025-09-11 00:00:00 UTC,0.8480436230021636,69439023.66181521,274024.651010913
2025-09-12 00:00:00 UTC,0.8547364103893538,70001927.35454331,244042.8410541061
2025-09-13 00:00:00 UTC,0.859323705708854,70388131.54455413,280793.1559243558
2025-09-14 00:00:00 UTC,0.8552970899048364,70062287.19702448,296325.65269591036
2025-09-15 00:00:00 UTC,0.8412580939232718,68934610.10203223,286136.94856723753
2025-09-16 00:00:00 UTC,0.8057530948482884,66004399.92815087,271336.09869682125
2025-09-17 00:00:00 UTC,0.7972110967554559,65310418.52715774,226904.30310107328
2025-09-18 00:00:00 UTC,0.7830090024973253,64172650.04314378,302837.37935698323
2025-09-19 00:00:00 UTC,0.8104414572163068,66422404.696104005,343756.2585502317
2025-09-20 00:00:00 UTC,0.8039355631527376,65895942.05398586,247333.782045078
2025-09-21 00:00:00 UTC,0.8061965219594149,66095414.66597047,213117.85311097672
2025-09-22 00:00:00 UTC,0.7872829130909378,64548522.48455707,237355.26570361582
2025-09-23 00:00:00 UTC,0.7519126459512514,61654344.6576971,331668.64907329914
2025-09-24 00:00:00 UTC,0.7187446167338577,58944369.68082126,248274.98358354412
2025-09-25 00:00:00 UTC,0.7384100665557822,60558809.24613357,181146.57127474158
2025-09-26 00:00:00 UTC,0.696395016931122,57114872.47764362,250037.48029364937
2025-09-27 00:00:00 UTC,0.6841131447861339,56115229.511876985,270098.0661547588
2025-09-28 00:00:00 UTC,0.6966119568822395,57145762.1044639,218667.9145467719
2025-09-29 00:00:00 UTC,0.7114736280176369,58397573.63095075,207831.78422030868
2025-09-30 00:00:00 UTC,0.6957982831708305,57113551.76326561,221860.9112313925
2025-10-01 00:00:00 UTC,0.6866760773430373,56310125.89166053,226457.6613844926
2025-10-02 00:00:00 UTC,0.7264628987912494,59620588.50489849,257631.72419423686
2025-10-03 00:00:00 UTC,0.710697789720144,58240386.60396306,209529.07915879617
2025-10-04 00:00:00 UTC,0.7328281674893249,60212963.234023534,283623.01932742225
2025-10-05 00:00:00 UTC,0.7217021556535468,59249043.720569365,209228.3073354096
